"hotel_id","booking_id","customer_id","selling_price_local_currency","currency,to_usd_exchange_rate"
"1000257","1001002","ea1c1b1b-6a0d-4259-bedf-a0d784e3421a","111","EUR","1.21"
"1000273","1001003","e13b7bed-5a69-4440-babd-23e641a51cd5","673","THB","0.033"
"1000063","1001004","92e6ba36-4fd7-4855-b294-929601ddc641","325","EUR","1.21"
"1000362","1001005","641c5bc4-6f2c-43cd-ba7c-739aeb3256b0","905","SGD","0.76"
"1000069","1001006","ed186370-8053-478f-8d1f-2f3090420ef5","956","EUR","1.21"
"1000137","1001007","0ab61005-1138-4152-95b2-1e80ed3ab787","517","SGD","0.76"
"1000194","1001008","a7195127-f9da-41ca-9c20-244707aa49c3","874","SGD","0.76"
"1000250","1001009","90ba6de5-ac6e-40cb-909a-83280b361043","829","EUR","1.21"
"1000023","1001010","eddf5c9c-9048-420d-8a90-2f3e5b5069b1","509","SGD","0.76"
"1000391","1001011","31005e50-3ab3-42d3-a341-7ce9de10a810","232","THB","0.033"
"1000043","1001012","0f884924-3228-4f6a-8ab0-00b91c21f209","942","SGD","0.76"
"1000332","1001013","f63a19a6-dc1c-431b-a678-8649f2f46e0f","416","EUR","1.21"
"1000229","1001014","d918d9fd-1042-4d0f-ba31-bbb639363311","997","EUR","1.21"
"1000039","1001015","1cdca66b-3176-49f2-869e-a6cee8c48067","798","SGD","0.76"
"1000040","1001016","d7d4b37f-e56e-47a0-9225-0912ea5bb30d","777","SGD","0.76"
"1000340","1001017","a865518e-dc19-4361-97e8-d6aec0c3dac9","918","EUR","1.21"
"1000361","1001018","0bbc7778-b324-4942-a582-4b1efbddae27","971","THB","0.033"
"1000044","1001019","4ca72801-baa9-4380-9394-1d6118e99790","786","THB","0.033"
"1000189","1001020","dc1674b2-3d4c-4108-888f-3299f7507c14","585","SGD","0.76"
"1000187","1001021","e228c238-58e1-42b0-8493-d30cda59ea0e","23","EUR","1.21"
"1000087","1001022","bf681c71-9a5f-4ddf-9336-798bcf77f110","457","EUR","1.21"
"1000205","1001023","719c5d71-b050-4f48-80c4-faa8764aaef6","913","EUR","1.21"
"1000253","1001024","32ee4cee-73b9-4c1b-a7b4-de4ff9837d63","422","SGD","0.76"
"1000341","1001025","c2afa04a-b281-48af-bc13-5bb3301d2e32","736","SGD","0.76"
"1000386","1001026","5911d6a8-e70e-42d6-9c2e-cc2a9c5e2690","652","THB","0.033"
"1000378","1001027","ab2a13bc-073e-47c5-8104-5f3f0770c53b","102","EUR","1.21"
"1000314","1001028","1669f550-ef55-4370-b44f-d3e450cee2a7","723","EUR","1.21"
"1000109","1001029","dc3c6ce6-462e-4857-8e6d-600c9c34c37f","142","THB","0.033"
"1000161","1001030","17975f77-fbb7-47bd-b072-192ac79c8706","74","THB","0.033"
"1000364","1001031","322e45a3-a1fc-42b8-af70-2f91500a6803","210","SGD","0.76"
"1000382","1001032","72472d96-2e54-4094-bf14-97d588256a25","511","EUR","1.21"
"1000260","1001033","32b5fdc8-bdfc-4d7d-8952-3d53573511f9","974","EUR","1.21"
"1000236","1001034","158d1c63-0905-4629-aaf0-61322368a551","243","SGD","0.76"
"1000012","1001035","6a4bdbaa-19a1-48c4-91b6-b577a3352cad","203","THB","0.033"
"1000334","1001036","c9b98931-9d85-4b15-886f-7751532402fa","465","THB","0.033"
"1000359","1001037","29b33113-2f7f-4c66-a564-1cb3b0e795ae","969","SGD","0.76"
"1000037","1001038","05b7711b-9c18-412d-9850-a7e541b939a6","763","SGD","0.76"
"1000141","1001039","549169a2-e24a-4578-9784-18c1d9308c42","537","SGD","0.76"
"1000061","1001040","935a08fe-1f34-4f7f-aabc-fbb9ebe078d1","741","SGD","0.76"
"1000081","1001041","a63216ff-ab64-4fc3-bd4f-dfab1d1532d2","610","EUR","1.21"
"1000031","1001042","8fb08c7f-8891-4079-a758-641bcdc98b0f","796","SGD","0.76"
"1000094","1001043","4e785ae5-1a1c-486e-97c1-e27e22ebcd3c","799","THB","0.033"
"1000056","1001044","93c4b4f3-d314-4a0d-899b-642c90fe0fa4","627","SGD","0.76"
"1000021","1001045","03d87010-9063-488b-9c44-f6cc01efadd9","577","THB","0.033"
"1000084","1001046","d632b86f-4be7-4a7f-839e-c98166f4803b","860","SGD","0.76"
"1000312","1001047","ea6b4667-ea7b-4d7b-a53e-10920c02a3eb","658","THB","0.033"
"1000012","1001048","a9505626-0d47-48ff-a187-bc1ae313bb45","843","SGD","0.76"
"1000107","1001049","c13783bc-e90c-4614-8cd5-c8d4ed1c6fcb","374","EUR","1.21"
"1000140","1001050","de19bd6c-8bb0-487c-a37c-471517582602","298","EUR","1.21"
"1000136","1001051","a9cb4550-093a-4e67-9a51-b871b9c5ab02","468","SGD","0.76"
"1000171","1001052","c95a23a8-6a5b-4073-a88e-11e37707e1f2","56","THB","0.033"
"1000092","1001053","3ed2931d-bec3-40c6-a984-c707f620d554","304","THB","0.033"
"1000028","1001054","fd9f8392-ab2f-4d09-a15c-571b2229ad33","173","SGD","0.76"
"1000367","1001055","91bf878f-fa78-436c-9af3-8126f9d405ad","695","SGD","0.76"
"1000272","1001056","92fdc306-e5ef-4a48-906d-1b059f79468e","743","SGD","0.76"
"1000217","1001057","75e4ce1d-4d23-46ce-b580-a02b1e47fb3b","448","SGD","0.76"
"1000347","1001058","538c7cee-1b62-424e-b716-7c867a6a743f","932","THB","0.033"
"1000164","1001059","c104a9e2-fb4d-4841-98da-713468631514","270","EUR","1.21"
"1000275","1001060","9974b91b-938c-451d-88a6-64c4dc832a17","180","THB","0.033"
"1000088","1001061","8bd662c7-4039-409a-944a-32fe66312b79","514","SGD","0.76"
"1000340","1001062","ab32ae34-35a9-424d-9e84-7e2266ee4330","560","SGD","0.76"
"1000019","1001063","a0b6cbcf-cca0-46f9-8e52-c9734f4e8371","617","EUR","1.21"
"1000004","1001064","db837f8c-5b71-4742-a423-66864cb451ef","133","THB","0.033"
"1000001","1001065","99fb6249-f723-43f5-a6ee-c530211ccbb3","154","THB","0.033"
"1000327","1001066","309c910c-4b05-48c6-bfd0-8b21dfd5744d","256","THB","0.033"
"1000282","1001067","ee6bbc30-8499-464c-a472-19a9935917de","65","EUR","1.21"
"1000234","1001068","380a7bfb-7d33-40ee-a95c-161626de6a0a","24","EUR","1.21"
"1000239","1001069","0b1fed59-754b-46b6-b285-352688e31139","626","EUR","1.21"
"1000183","1001070","396ab356-0af3-4a81-9608-aea45c4cf66b","995","THB","0.033"
"1000141","1001071","49fab640-ec93-4f74-88a4-b765502c767f","57","SGD","0.76"
"1000378","1001072","871b889e-e5da-418c-9539-5700887fc91f","609","SGD","0.76"
"1000072","1001073","5c6075f7-a78d-4681-af04-a4ac590b4663","391","SGD","0.76"
"1000230","1001074","7d3af57b-3a49-43fd-a3b2-a9c1ad058a17","556","EUR","1.21"
"1000121","1001075","ee2e2efa-1498-41c7-bb54-c967350dcdf6","624","SGD","0.76"
"1000076","1001076","0baac928-b8b4-4118-843f-111a84beea51","223","THB","0.033"
"1000317","1001077","d7d4b37f-e56e-47a0-9225-0912ea5bb30d","514","THB","0.033"
"1000303","1001078","50cfb742-02c2-46e9-821d-3b1064453317","773","THB","0.033"
"1000023","1001079","c55bc25a-7cbe-4d5a-8dcf-c7e11357e00b","24","SGD","0.76"
"1000337","1001080","bd868d0d-ea15-4625-8776-e12ed9e66801","946","SGD","0.76"
"1000337","1001081","dc84fb61-dfb7-4222-9263-18bb379a24db","115","THB","0.033"
"1000280","1001082","a9cb4550-093a-4e67-9a51-b871b9c5ab02","871","SGD","0.76"
"1000386","1001083","158d1c63-0905-4629-aaf0-61322368a551","413","SGD","0.76"
"1000060","1001084","bf03b4a4-4262-4f19-9a21-235801c8131b","191","SGD","0.76"
"1000369","1001085","bb1b38c8-02f6-46f9-ac59-9c8176946048","35","SGD","0.76"
"1000062","1001086","bb5677dc-8236-4dde-a645-6a87f4014ebb","696","EUR","1.21"
"1000127","1001087","f2005116-3595-4e8b-a4f2-cb707a508ee9","371","EUR","1.21"
"1000131","1001088","1840dbc3-ee5e-4849-a1cf-962da1d21340","635","SGD","0.76"
"1000279","1001089","b2af93f9-dcdb-4f7e-a20d-5946265b6b3f","353","THB","0.033"
"1000277","1001090","f793a50f-0ebc-45d6-baf9-ad540e2587d2","168","SGD","0.76"
"1000145","1001091","9028a269-9e52-49d4-86f1-b378f1b6a517","952","SGD","0.76"
"1000375","1001092","6992891d-1df1-46eb-bce5-4a795e3f2b4c","997","EUR","1.21"
"1000237","1001093","2d56b9dc-61d0-4c06-bfbc-40a0a4c9cad9","923","THB","0.033"
"1000056","1001094","22cd5f2a-6f06-4ad7-b871-a654d76dc472","378","SGD","0.76"
"1000276","1001095","6eea7503-0588-4455-9ed2-6ff51ec0ca4f","760","EUR","1.21"
"1000099","1001096","d2ceaff3-b6b0-4f62-8dee-d647b2d5ff67","453","SGD","0.76"
"1000398","1001097","070aa49d-1e52-4756-9893-405629c5acbd","410","EUR","1.21"
"1000068","1001098","b3a6f1de-32c4-4cf1-bb6b-73903b807d1c","908","EUR","1.21"
"1000173","1001099","fa291b79-6ac5-480d-9530-8cdadfb1d193","12","EUR","1.21"
"1000056","1001100","3b89094c-35d5-4736-864f-7da28c0589c6","524","SGD","0.76"
"1000126","1001101","772f0d7c-57cd-40a0-966f-e4ce5cc69de1","478","SGD","0.76"
"1000313","1001102","27957e87-df12-4c60-917e-4fd2b2ee670c","795","SGD","0.76"
"1000242","1001103","910b9060-82c0-4fcc-b6df-ce3695224ab4","985","EUR","1.21"
"1000399","1001104","b9841fe5-9260-401a-a61a-42a57579775e","748","EUR","1.21"
"1000181","1001105","b4477aca-3055-4b91-837c-455f3577cb1c","113","THB","0.033"
"1000269","1001106","0975d173-e721-48a5-9a97-40031a1f0344","742","EUR","1.21"
"1000268","1001107","4181d8ec-6096-4051-9123-6666323a63be","876","EUR","1.21"
"1000395","1001108","8f592d0a-3623-402d-9b56-c3fa0c2215f9","647","EUR","1.21"
"1000005","1001109","bbd90884-b28a-407d-850b-50ec7bb34a8f","803","SGD","0.76"
"1000052","1001110","f304cbe3-029e-49ae-a2ba-c59134972438","636","SGD","0.76"
"1000172","1001111","de19bd6c-8bb0-487c-a37c-471517582602","59","SGD","0.76"
"1000286","1001112","881cbf0b-0ad5-4a14-8b1b-e155e7b94f78","544","SGD","0.76"
"1000186","1001113","c13783bc-e90c-4614-8cd5-c8d4ed1c6fcb","588","THB","0.033"
"1000283","1001114","0876af7f-6f6d-4b28-b0a0-7f26ba1bb975","964","SGD","0.76"
"1000236","1001115","9bbf4559-0cd9-4db8-b71c-566ba173b12f","842","THB","0.033"
"1000353","1001116","2126d9d6-2083-4823-a445-8e09e8d4f2b0","953","EUR","1.21"
"1000122","1001117","a1d02154-31db-44cd-b871-ff1495b75899","654","THB","0.033"
"1000320","1001118","45cf854d-647b-4588-b269-1dcf8f6b5857","949","EUR","1.21"
"1000219","1001119","d58afd94-1e0b-44cb-be58-1b0a952eb29e","935","THB","0.033"
"1000298","1001120","dd660494-593b-4c7c-b645-04374a27dcab","126","SGD","0.76"
"1000236","1001121","341314ca-2a6b-4c10-a753-a2cdf4f0e5a0","249","SGD","0.76"
"1000236","1001122","35683c49-9310-4c94-8422-7878c3eace4d","766","THB","0.033"
"1000237","1001123","cc465631-f26a-449c-9cd6-643219b334be","876","EUR","1.21"
"1000020","1001124","f01e0e1a-bc8f-4775-95ec-48ba5cf60e5c","799","EUR","1.21"
"1000028","1001125","36f7b2a6-4499-4cd6-be14-f0220e8f0bab","470","SGD","0.76"
"1000053","1001126","45ba83b7-0042-46e8-9f2d-ded816126d80","43","THB","0.033"
"1000306","1001127","b8b21b6f-87a1-47f4-ba09-ef4097ff9132","570","THB","0.033"
"1000134","1001128","8eaafc6e-b2a5-4550-8fad-2b7213a72f3a","814","THB","0.033"
"1000035","1001129","79ede580-7699-4493-8418-844ff89438f6","961","EUR","1.21"
"1000313","1001130","6c0345f5-0eb3-42af-8b74-1ece79def3c8","102","THB","0.033"
"1000119","1001131","3c52093f-cc88-49de-ade7-75b20a9e0749","565","EUR","1.21"
"1000125","1001132","2700ab4c-4845-42d7-9b82-65197d4d77d6","496","THB","0.033"
"1000321","1001133","55151678-582e-408b-a129-cae931d233b7","286","THB","0.033"
"1000147","1001134","472e2502-a940-4001-acb9-35ef72ca635b","480","SGD","0.76"
"1000089","1001135","4a808a13-665f-4894-8dcd-013f26f74b04","115","THB","0.033"
"1000109","1001136","539c7873-3d24-40b5-9480-ed33839c04ca","436","SGD","0.76"
"1000296","1001137","f2adc0ef-f454-4941-bd9b-cb08ba7dba0e","145","SGD","0.76"
"1000292","1001138","e0e169f6-2710-4430-89f4-11551c060154","163","THB","0.033"
"1000080","1001139","63362490-2df9-449f-9c1d-c8fa16720846","604","SGD","0.76"
"1000313","1001140","a7251303-1fda-49ca-b129-16a2c8f39886","679","THB","0.033"
"1000155","1001141","b9e86a63-d0c4-4e27-987e-e88434271d41","168","EUR","1.21"
"1000047","1001142","d806a12d-915f-4f9e-8a95-645987cff43b","360","SGD","0.76"
"1000036","1001143","0ebd00c1-8735-42e8-940e-9c76696f9a45","236","EUR","1.21"
"1000207","1001144","7ec4a572-1c78-44c1-9e41-f92152d128e4","431","SGD","0.76"
"1000035","1001145","27957e87-df12-4c60-917e-4fd2b2ee670c","663","THB","0.033"
"1000102","1001146","25e8090f-d8ea-48cc-b5a4-2f6dfd3bf947","27","EUR","1.21"
"1000260","1001147","4e9a8620-7791-4125-be33-7229ff441be0","453","SGD","0.76"
"1000013","1001148","8f798757-cf97-46d7-ba76-d313ae85657b","177","EUR","1.21"
"1000392","1001149","aeeb33d5-4492-471e-801f-42482070ba77","691","THB","0.033"
"1000297","1001150","d1ca8c92-dac8-4b3f-af82-5ae832cc04f4","207","THB","0.033"
"1000164","1001151","a7195127-f9da-41ca-9c20-244707aa49c3","769","SGD","0.76"
"1000322","1001152","c17c4b0d-3a1c-494d-a883-59a9bc4ab3bd","179","EUR","1.21"
"1000144","1001153","e135e9a3-a6bc-463d-a399-2884b0c2b441","776","EUR","1.21"
"1000154","1001154","cb3133ec-79f3-4b66-a438-c0aa13836c07","974","EUR","1.21"
"1000077","1001155","027e55c8-2491-4d6d-8849-402d2decc6f3","198","EUR","1.21"
"1000355","1001156","046cc035-cf07-4538-85e4-a79e6f2ad613","880","THB","0.033"
"1000209","1001157","b6c4b693-c18e-4aca-99f2-8be6fc20f442","868","SGD","0.76"
"1000283","1001158","04be5b33-717c-437c-ac53-d78af6674365","93","SGD","0.76"
"1000010","1001159","af688cf2-3d80-42bc-a791-da71f0a290fa","451","EUR","1.21"
"1000334","1001160","dabedd80-f3b3-4839-9292-356b495fcfed","374","EUR","1.21"
"1000311","1001161","8e373775-56b0-4ccf-b338-9393e0f766a5","278","EUR","1.21"
"1000295","1001162","549169a2-e24a-4578-9784-18c1d9308c42","234","EUR","1.21"
"1000372","1001163","0876af7f-6f6d-4b28-b0a0-7f26ba1bb975","511","SGD","0.76"
"1000067","1001164","ea30317f-7ea8-4194-a53c-7587146aaf78","954","EUR","1.21"
"1000006","1001165","49b108bb-d049-4bd6-8ae5-02d051c604fe","951","THB","0.033"
"1000326","1001166","ba926bc8-5d1b-433b-8864-b9ac23e31cc4","51","SGD","0.76"
"1000328","1001167","ea1c1b1b-6a0d-4259-bedf-a0d784e3421a","486","THB","0.033"
"1000045","1001168","1080dc90-1b8d-4ed7-832e-fb5cff11a593","422","SGD","0.76"
"1000351","1001169","8a512897-588f-4484-aecc-8bd84c799dab","718","THB","0.033"
"1000132","1001170","dd9a9ace-75b9-482d-86ca-bed276cd0242","99","SGD","0.76"
"1000244","1001171","e3f66415-8612-4f0c-a2a2-e959458eeb5c","468","THB","0.033"
"1000259","1001172","90ba6de5-ac6e-40cb-909a-83280b361043","676","SGD","0.76"
"1000025","1001173","a85dd07d-da57-45d2-a349-5d51bad6bfc2","985","THB","0.033"
"1000178","1001174","4a180f21-a764-43e6-a4b7-e57acfa1b62c","652","SGD","0.76"
"1000075","1001175","ac874a56-837f-4a70-8e71-1d680ee20bbb","782","THB","0.033"
"1000145","1001176","1254908b-f4a2-4394-bc51-d1da87090308","697","EUR","1.21"
"1000028","1001177","3982d38a-676b-4605-9c67-ffb7d53b29df","771","EUR","1.21"
"1000061","1001178","c17c4b0d-3a1c-494d-a883-59a9bc4ab3bd","524","SGD","0.76"
"1000032","1001179","d7413cb1-794e-4c75-bcab-2093d73e1ce7","975","SGD","0.76"
"1000063","1001180","5506bfcc-adaa-4bca-9f05-0b73e588700a","141","EUR","1.21"
"1000296","1001181","d0e64943-9068-448e-9a0b-3704587e08d5","60","THB","0.033"
"1000140","1001182","6d98762f-1a7d-42a9-8077-d2c137a2a168","864","SGD","0.76"
"1000380","1001183","bf03b4a4-4262-4f19-9a21-235801c8131b","174","THB","0.033"
"1000095","1001184","5911d6a8-e70e-42d6-9c2e-cc2a9c5e2690","878","SGD","0.76"
"1000053","1001185","132413c0-8fe7-42be-892b-dc44bce2ffed","701","THB","0.033"
"1000323","1001186","8bc27f3d-46a0-411d-8992-d448d2707a37","491","EUR","1.21"
"1000142","1001187","0bbc7778-b324-4942-a582-4b1efbddae27","194","SGD","0.76"
"1000071","1001188","d0ef3e58-5957-42fa-aa45-915aeb146ed9","423","THB","0.033"
"1000035","1001189","57a8d205-3f79-4223-82d8-a3a9fe7e0c78","566","SGD","0.76"
"1000116","1001190","96946af1-555c-4e3e-a688-e1429e1cd2b9","925","THB","0.033"
"1000381","1001191","d3dac55b-9430-4a7e-9a60-bb354014699c","11","EUR","1.21"
"1000225","1001192","1e410bfa-b390-47ea-a5c6-ec404d4e5bf3","602","THB","0.033"
"1000400","1001193","9bbf4559-0cd9-4db8-b71c-566ba173b12f","118","THB","0.033"
"1000002","1001194","d528e9bc-a3d3-463e-80f1-ef76957b8ffb","669","SGD","0.76"
"1000069","1001195","f2bff471-d19a-4068-ba2c-658d3a8859a0","774","THB","0.033"
"1000217","1001196","b0277ad0-d39f-48ca-82b8-41914c2d2aeb","426","SGD","0.76"
"1000256","1001197","948aaf9e-56dd-4265-9a77-42bce95bd6a8","887","THB","0.033"
"1000185","1001198","d8dc31a2-26e7-4283-8dc1-b7616ccf1d29","491","EUR","1.21"
"1000324","1001199","0a377db4-8799-43a6-881b-d1cc91e3ebbe","119","EUR","1.21"
"1000125","1001200","db837f8c-5b71-4742-a423-66864cb451ef","283","SGD","0.76"
"1000227","1001201","fbe96447-f0d9-47a0-ab4b-c7673486a65d","222","EUR","1.21"
"1000380","1001202","081c9fbd-e031-49f0-bcba-5f518ef7eb20","947","SGD","0.76"
"1000061","1001203","a7746e4f-115f-4da2-ab4d-77a1dbdea894","512","THB","0.033"
"1000396","1001204","b8b21b6f-87a1-47f4-ba09-ef4097ff9132","92","THB","0.033"
"1000280","1001205","06a3d21a-6746-40a7-b47f-18a5a20c2224","196","SGD","0.76"
"1000279","1001206","0425f654-26c3-489e-b8e5-4a597e533422","636","EUR","1.21"
"1000213","1001207","9862b568-3890-4c29-9601-4fe7e949fac8","819","SGD","0.76"
"1000148","1001208","caf10e06-f92a-4df6-a561-e2ea412ddbe3","412","SGD","0.76"
"1000395","1001209","32918b02-7713-47a6-b911-70ee1fd81b6c","352","SGD","0.76"
"1000339","1001210","09692cb2-a9ff-477f-88ea-36a531814a3a","911","SGD","0.76"
"1000165","1001211","6dc48996-791f-46a5-8b1c-4f7a32637e72","861","THB","0.033"
"1000325","1001212","1541f413-1009-4324-971a-6a14d758fbec","679","THB","0.033"
"1000307","1001213","45ed1f59-1407-4713-84f5-829190f5fcba","433","THB","0.033"
"1000279","1001214","1b2adf2a-8d4e-401a-8543-8ae309798c2b","69","SGD","0.76"
"1000177","1001215","1a228ec6-2445-47a6-abd3-4132788afa4b","188","EUR","1.21"
"1000165","1001216","d3031507-e436-4864-ba27-0c76f0755ac3","718","EUR","1.21"
"1000209","1001217","479e0eae-7fc8-4237-9eaf-33d29257a57d","167","THB","0.033"
"1000269","1001218","71b759bd-bfac-451e-8519-2258a0aaee47","192","SGD","0.76"
"1000222","1001219","dc1674b2-3d4c-4108-888f-3299f7507c14","567","THB","0.033"
"1000012","1001220","3c740ec8-3ad9-4592-bc14-48c8d6b2fdb3","218","EUR","1.21"
"1000399","1001221","cb3133ec-79f3-4b66-a438-c0aa13836c07","565","THB","0.033"
"1000051","1001222","bb1b38c8-02f6-46f9-ac59-9c8176946048","577","SGD","0.76"
"1000039","1001223","f547bf97-fa00-4fba-87a4-dfbf659ae0e8","278","EUR","1.21"
"1000268","1001224","26f3e00a-d863-42f7-936e-05ecdaa6f2a7","93","EUR","1.21"
"1000116","1001225","9974b91b-938c-451d-88a6-64c4dc832a17","669","EUR","1.21"
"1000217","1001226","cd5f1b89-54f1-4022-ada3-fcc4a2c25005","972","THB","0.033"
"1000093","1001227","eb6816b4-fc3a-438f-bce1-7445954af51c","288","EUR","1.21"
"1000309","1001228","850d0162-bfbf-4d91-ad57-4e4bbff1066e","168","EUR","1.21"
"1000365","1001229","e9339320-8241-4bd0-8872-8dd09b1627d8","694","SGD","0.76"
"1000231","1001230","7b478829-481c-405e-bee2-077c788e83ea","429","EUR","1.21"
"1000334","1001231","7fc60b13-9a78-4931-9ff1-60ca9579c120","58","EUR","1.21"
"1000185","1001232","f9908c8c-bc9f-444e-8c36-e746f9914f73","939","THB","0.033"
"1000009","1001233","3a62a2cb-d1b2-4d3d-ba5e-f274d4aff0a7","53","EUR","1.21"
"1000074","1001234","ab846443-7ca3-4732-a7fe-5d69e84d3352","403","SGD","0.76"
"1000289","1001235","8d3c6708-026d-42da-939d-9fae043cbcb2","554","THB","0.033"
"1000365","1001236","f2adc0ef-f454-4941-bd9b-cb08ba7dba0e","394","THB","0.033"
"1000358","1001237","a0d3dfef-c3a2-4599-816d-139824de6a95","534","EUR","1.21"
"1000355","1001238","ac9d60eb-8939-4dbb-8e1e-8c5165a2608c","869","SGD","0.76"
"1000214","1001239","309c910c-4b05-48c6-bfd0-8b21dfd5744d","395","THB","0.033"
"1000182","1001240","1b69f191-5a38-42c9-9b4e-3a8da2b02830","662","THB","0.033"
"1000074","1001241","317b699a-7a4e-432d-b744-7ca66dac3c8e","989","SGD","0.76"
"1000171","1001242","bf2647ec-5903-453d-bc72-64fd73bfb1bb","822","EUR","1.21"
"1000058","1001243","3c740ec8-3ad9-4592-bc14-48c8d6b2fdb3","976","EUR","1.21"
"1000381","1001244","3d30af1f-4c6f-4d99-955c-d699bda26236","991","EUR","1.21"
"1000062","1001245","4ca72801-baa9-4380-9394-1d6118e99790","171","THB","0.033"
"1000150","1001246","40290b35-a7c7-448c-9091-0543f360a835","929","SGD","0.76"
"1000348","1001247","a92f5275-e31e-4bdc-bdb3-d98f5a7b2f82","248","EUR","1.21"
"1000081","1001248","73084557-8ed5-4460-adaa-fa4e4cac762e","348","SGD","0.76"
"1000196","1001249","15364e10-c843-4f5e-ac15-7c857709a2d7","921","SGD","0.76"
"1000060","1001250","9330a137-fbeb-432d-9294-bbadfffd7681","532","EUR","1.21"
"1000075","1001251","935a08fe-1f34-4f7f-aabc-fbb9ebe078d1","268","THB","0.033"
"1000351","1001252","67cd602f-6969-45e8-a6fe-3d9444fbb2f7","897","SGD","0.76"
"1000069","1001253","429c3487-0c13-4d13-87d7-1fa978304637","88","SGD","0.76"
"1000099","1001254","08659633-12d7-400d-9888-24d9ad82781e","494","THB","0.033"
"1000270","1001255","9e80a7c0-7ec4-4f6a-a799-b08e921d4f16","958","EUR","1.21"
"1000301","1001256","fccc902c-ad74-4c1e-a39a-a65ff8e36cf2","907","EUR","1.21"
"1000359","1001257","1b586a90-dc70-4dfa-ab91-b91a663cbe48","278","EUR","1.21"
"1000036","1001258","5ba6bc7d-d394-4c32-a205-aca01b3ec44e","486","EUR","1.21"
"1000393","1001259","7ec4a572-1c78-44c1-9e41-f92152d128e4","517","SGD","0.76"
"1000295","1001260","0b52fd36-f56c-4e76-9357-84c18abec5a0","969","THB","0.033"
"1000277","1001261","948aaf9e-56dd-4265-9a77-42bce95bd6a8","310","EUR","1.21"
"1000379","1001262","dc818428-1d65-4048-bd12-6c1ac3534a13","158","EUR","1.21"
"1000165","1001263","1a4f9cd1-543a-4066-be68-cac8f6d37040","355","THB","0.033"
"1000167","1001264","8658b9a2-cd0f-45d5-8bbc-abcf324eb432","129","EUR","1.21"
"1000055","1001265","9133dd73-1abb-4ef5-bf80-fca3abd9a331","586","SGD","0.76"
"1000326","1001266","83a56ac8-8e0a-4407-b8ec-2132e742e1a0","617","THB","0.033"
"1000363","1001267","22b803ab-8e22-495d-9ace-f363c0191b3f","504","SGD","0.76"
"1000305","1001268","35992377-fefa-4282-aa75-65b28331a0cf","969","EUR","1.21"
"1000171","1001269","0844d483-9208-41eb-a37d-a32289243438","960","THB","0.033"
"1000078","1001270","d7aa81be-cda2-411e-8345-be74760bfe01","677","SGD","0.76"
"1000186","1001271","56dc1905-c1ea-4eeb-81ad-4842214ec152","289","EUR","1.21"
"1000120","1001272","8e373775-56b0-4ccf-b338-9393e0f766a5","688","THB","0.033"
"1000331","1001273","6a8806ed-815d-4b8e-844c-d177f18c98cc","170","EUR","1.21"
"1000112","1001274","2d5a0486-c73d-43a9-bdb8-d8d9dde071d3","467","EUR","1.21"
"1000138","1001275","479e0eae-7fc8-4237-9eaf-33d29257a57d","18","THB","0.033"
"1000268","1001276","f6b003a1-2d89-4a83-9f51-e0aed77c09ab","81","EUR","1.21"
"1000035","1001277","fc2341c0-b85a-4609-b90d-cc19e11063be","134","SGD","0.76"
"1000094","1001278","641c5bc4-6f2c-43cd-ba7c-739aeb3256b0","916","THB","0.033"
"1000222","1001279","d961e16c-a477-4a8d-a122-412106e877d3","748","EUR","1.21"
"1000343","1001280","f69c1cb6-3c7d-4f9c-a8dd-c4d73fc1e7d7","594","THB","0.033"
"1000191","1001281","bb983b63-7038-4498-806f-621abcd65e81","807","THB","0.033"
"1000121","1001282","948aaf9e-56dd-4265-9a77-42bce95bd6a8","346","SGD","0.76"
"1000249","1001283","5c918542-6646-45b2-90f7-1df2ca7e171d","987","EUR","1.21"
"1000231","1001284","479e0eae-7fc8-4237-9eaf-33d29257a57d","712","EUR","1.21"
"1000151","1001285","efb83bc0-4f76-4452-b83e-ac080f1e7c25","73","THB","0.033"
"1000191","1001286","1e548a74-f96d-4180-a0e2-a0b80a8899a9","717","SGD","0.76"
"1000390","1001287","431ec550-4c2a-417e-a1ed-2bff25d4fba9","148","SGD","0.76"
"1000238","1001288","daab2193-4c24-4c7e-b4aa-0f8fce50d896","788","THB","0.033"
"1000296","1001289","1f334680-f072-4157-adac-584ecd58046f","952","SGD","0.76"
"1000336","1001290","afe52db8-a120-47b4-aead-5806cc3f992b","592","SGD","0.76"
"1000092","1001291","06eadf5b-c046-4a96-899b-788216f8b7c9","20","EUR","1.21"
"1000165","1001292","864d5f96-9305-4c8b-a025-2e8b00bc757d","269","THB","0.033"
"1000232","1001293","f9bb0a50-8c92-4f35-b42a-ea61d65a279c","584","THB","0.033"
"1000338","1001294","e999db20-4597-4590-973e-c46603894c51","952","THB","0.033"
"1000154","1001295","77f26001-ce49-4ab0-9674-ad3205329fa0","78","SGD","0.76"
"1000360","1001296","e6b96451-a86d-4147-b32a-3e12a319698a","537","THB","0.033"
"1000175","1001297","bb1b38c8-02f6-46f9-ac59-9c8176946048","621","EUR","1.21"
"1000317","1001298","1b2adf2a-8d4e-401a-8543-8ae309798c2b","897","THB","0.033"
"1000398","1001299","6c562513-69f8-45d6-954f-a1eb1167c124","392","THB","0.033"
"1000285","1001300","7bc60d91-0313-4803-97fd-f84b819ffc87","704","EUR","1.21"
"1000319","1001301","91bf878f-fa78-436c-9af3-8126f9d405ad","90","EUR","1.21"
